,treat,age,education*,black,hispanic,married,nodegree,re75,re78,propensity_score,propensity_logit
0,1.0,37,11,1.0,0.0,1.0,1.0,0,9930,0.9002624671916011,2.2001442874395543
1,1.0,22,9,0.0,1.0,0.0,1.0,0,3595,0.39347079037800686,-0.43274605337905725
2,1.0,30,12,1.0,0.0,0.0,0.0,0,24909,0.9913672170065825,4.743518085597583
3,1.0,27,11,1.0,0.0,0.0,1.0,0,7506,0.9913672170065825,4.743518085597583
4,1.0,33,8,1.0,0.0,0.0,1.0,0,289,0.9913672170065825,4.743518085597583
5,1.0,22,9,1.0,0.0,0.0,1.0,0,4056,0.9913672170065825,4.743518085597583
6,1.0,23,12,1.0,0.0,0.0,0.0,0,0,0.9913672170065825,4.743518085597583
7,1.0,32,11,1.0,0.0,0.0,1.0,0,8472,0.9913672170065825,4.743518085597583
8,1.0,22,16,1.0,0.0,0.0,0.0,0,2164,0.9913672170065825,4.743518085597583
9,1.0,33,12,0.0,0.0,1.0,0.0,0,12418,0.0030181086519114686,-5.800102245661878
10,1.0,19,9,1.0,0.0,0.0,1.0,0,8173,0.9913672170065825,4.743518085597583
11,1.0,21,13,1.0,0.0,0.0,0.0,0,17094,0.9913672170065825,4.743518085597583
12,1.0,18,8,1.0,0.0,0.0,1.0,0,0,0.9913672170065825,4.743518085597583
13,1.0,27,10,1.0,0.0,1.0,1.0,0,18739,0.9002624671916011,2.2001442874395543
14,1.0,17,7,1.0,0.0,0.0,1.0,0,3023,0.9913672170065825,4.743518085597583
15,1.0,19,10,1.0,0.0,0.0,1.0,0,3228,0.9913672170065825,4.743518085597583
16,1.0,27,13,1.0,0.0,0.0,0.0,0,14581,0.9913672170065825,4.743518085597583
17,1.0,23,10,1.0,0.0,0.0,1.0,0,7693,0.9913672170065825,4.743518085597583
18,1.0,40,12,1.0,0.0,0.0,0.0,0,10804,0.9913672170065825,4.743518085597583
19,1.0,26,12,1.0,0.0,0.0,0.0,0,10747,0.9913672170065825,4.743518085597583
20,1.0,23,11,1.0,0.0,0.0,1.0,0,0,0.9913672170065825,4.743518085597583
21,1.0,41,14,0.0,0.0,0.0,0.0,0,5149,0.0477326968973747,-2.9932291433358724
22,1.0,38,9,0.0,0.0,0.0,1.0,0,6408,0.39347079037800686,-0.43274605337905725
