,treat,age,education*,black,hispanic,married,nodegree,re75,re78,propensity_score,propensity_logit
0,1.0,37,11,1.0,0.0,1.0,1.0,0,9930,0.6886792452830188,0.7939518796819106
1,1.0,22,9,0.0,1.0,0.0,1.0,0,3595,0.9983333333333333,6.395261598115426
2,1.0,30,12,1.0,0.0,0.0,0.0,0,24909,0.9983333333333333,6.395261598115426
3,1.0,27,11,1.0,0.0,0.0,1.0,0,7506,0.9983333333333333,6.395261598115426
4,1.0,33,8,1.0,0.0,0.0,1.0,0,289,0.9983333333333333,6.395261598115426
5,1.0,22,9,1.0,0.0,0.0,1.0,0,4056,0.9983333333333333,6.395261598115426
6,1.0,23,12,1.0,0.0,0.0,0.0,0,0,0.9983333333333333,6.395261598115426
7,1.0,32,11,1.0,0.0,0.0,1.0,0,8472,0.9983333333333333,6.395261598115426
8,1.0,22,16,1.0,0.0,0.0,0.0,0,2164,0.1111111111111111,-2.0794415416798357
9,1.0,33,12,0.0,0.0,1.0,0.0,0,12418,0.05309734513274336,-2.8810693652338513
10,1.0,19,9,1.0,0.0,0.0,1.0,0,8173,0.9983333333333333,6.395261598115426
11,1.0,21,13,1.0,0.0,0.0,0.0,0,17094,0.9983333333333333,6.395261598115426
12,1.0,18,8,1.0,0.0,0.0,1.0,0,0,0.9983333333333333,6.395261598115426
13,1.0,27,10,1.0,0.0,1.0,1.0,0,18739,0.6886792452830188,0.7939518796819106
14,1.0,17,7,1.0,0.0,0.0,1.0,0,3023,0.9983333333333333,6.395261598115426
15,1.0,19,10,1.0,0.0,0.0,1.0,0,3228,0.9983333333333333,6.395261598115426
16,1.0,27,13,1.0,0.0,0.0,0.0,0,14581,0.9983333333333333,6.395261598115426
17,1.0,23,10,1.0,0.0,0.0,1.0,0,7693,0.9983333333333333,6.395261598115426
18,1.0,40,12,1.0,0.0,0.0,0.0,0,10804,0.9983333333333333,6.395261598115426
19,1.0,26,12,1.0,0.0,0.0,0.0,0,10747,0.9983333333333333,6.395261598115426
20,1.0,23,11,1.0,0.0,0.0,1.0,0,0,0.9983333333333333,6.395261598115426
21,1.0,41,14,0.0,0.0,0.0,0.0,0,5149,0.9983333333333333,6.395261598115426
22,1.0,38,9,0.0,0.0,0.0,1.0,0,6408,0.9983333333333333,6.395261598115426
23,1.0,24,11,1.0,0.0,0.0,1.0,0,1991,0.9983333333333333,6.395261598115426
24,1.0,33,11,1.0,0.0,0.0,1.0,7867,6281,0.9489795918367347,2.9231615807191567
25,1.0,18,10,1.0,0.0,0.0,1.0,0,11163,0.9983333333333333,6.395261598115426
26,1.0,29,11,1.0,0.0,1.0,1.0,0,9642,0.6886792452830188,0.7939518796819106
27,1.0,25,11,1.0,0.0,0.0,1.0,0,9897,0.9983333333333333,6.395261598115426
28,1.0,27,10,0.0,1.0,0.0,1.0,0,11142,0.9983333333333333,6.395261598115426
29,1.0,17,10,1.0,0.0,0.0,1.0,0,16218,0.9983333333333333,6.395261598115426
30,1.0,24,11,1.0,0.0,0.0,1.0,0,995,0.9983333333333333,6.395261598115426
31,1.0,17,10,1.0,0.0,0.0,1.0,0,0,0.9983333333333333,6.395261598115426
32,1.0,26,11,1.0,0.0,1.0,1.0,2754,26372,0.6886792452830188,0.7939518796819106
33,1.0,48,4,1.0,0.0,0.0,1.0,0,6551,0.0,-inf
34,1.0,25,11,1.0,0.0,1.0,1.0,0,1574,0.6886792452830188,0.7939518796819106
35,1.0,20,12,1.0,0.0,0.0,0.0,0,0,0.9983333333333333,6.395261598115426
36,1.0,25,12,1.0,0.0,0.0,0.0,0,3191,0.9983333333333333,6.395261598115426
37,1.0,42,14,1.0,0.0,0.0,0.0,0,20505,0.9983333333333333,6.395261598115426
38,1.0,25,5,1.0,0.0,0.0,1.0,0,6181,0.9983333333333333,6.395261598115426
39,1.0,23,12,1.0,0.0,1.0,0.0,0,5911,0.05309734513274336,-2.8810693652338513
40,1.0,46,8,1.0,0.0,1.0,1.0,0,3094,0.6886792452830188,0.7939518796819106
41,1.0,24,10,1.0,0.0,0.0,1.0,0,0,0.9983333333333333,6.395261598115426
42,1.0,21,12,1.0,0.0,0.0,0.0,0,1254,0.9983333333333333,6.395261598115426
43,1.0,19,9,0.0,0.0,0.0,1.0,0,13188,0.9983333333333333,6.395261598115426
44,1.0,17,8,1.0,0.0,0.0,1.0,0,8061,0.9983333333333333,6.395261598115426
45,1.0,18,8,0.0,1.0,1.0,1.0,0,2787,0.6886792452830188,0.7939518796819106
46,1.0,20,11,1.0,0.0,0.0,1.0,0,3972,0.9983333333333333,6.395261598115426
47,1.0,25,11,1.0,0.0,1.0,1.0,0,0,0.6886792452830188,0.7939518796819106
48,1.0,17,8,1.0,0.0,0.0,1.0,0,0,0.9983333333333333,6.395261598115426
49,1.0,17,9,1.0,0.0,0.0,1.0,0,0,0.9983333333333333,6.395261598115426
50,1.0,25,5,1.0,0.0,0.0,1.0,0,12187,0.9983333333333333,6.395261598115426
51,1.0,23,12,1.0,0.0,0.0,0.0,0,4843,0.9983333333333333,6.395261598115426
52,1.0,28,8,1.0,0.0,0.0,1.0,0,0,0.9983333333333333,6.395261598115426
53,1.0,31,11,1.0,0.0,1.0,1.0,0,8087,0.6886792452830188,0.7939518796819106
54,1.0,18,11,1.0,0.0,0.0,1.0,0,0,0.9983333333333333,6.395261598115426
55,1.0,25,12,1.0,0.0,0.0,0.0,0,2348,0.9983333333333333,6.395261598115426
56,1.0,30,11,1.0,0.0,1.0,1.0,0,590,0.6886792452830188,0.7939518796819106
57,1.0,17,10,1.0,0.0,0.0,1.0,0,0,0.9983333333333333,6.395261598115426
58,1.0,37,9,1.0,0.0,0.0,1.0,0,1067,0.9983333333333333,6.395261598115426
59,1.0,41,4,1.0,0.0,1.0,1.0,0,7284,0.6886792452830188,0.7939518796819106
60,1.0,42,14,1.0,0.0,1.0,0.0,0,13167,0.05309734513274336,-2.8810693652338513
61,1.0,22,11,0.0,0.0,0.0,1.0,0,1048,0.9983333333333333,6.395261598115426
62,1.0,17,8,1.0,0.0,0.0,1.0,0,0,0.9983333333333333,6.395261598115426
63,1.0,29,8,1.0,0.0,0.0,1.0,0,1923,0.9983333333333333,6.395261598115426
64,1.0,28,10,1.0,0.0,0.0,1.0,2836,3196,0.9489795918367347,2.9231615807191567
65,1.0,35,10,1.0,0.0,0.0,1.0,0,4666,0.9983333333333333,6.395261598115426
66,1.0,27,11,1.0,0.0,0.0,1.0,0,549,0.9983333333333333,6.395261598115426
67,1.0,29,4,1.0,0.0,0.0,1.0,0,762,0.9983333333333333,6.395261598115426
68,1.0,28,9,1.0,0.0,0.0,1.0,0,10694,0.9983333333333333,6.395261598115426
69,1.0,27,11,1.0,0.0,0.0,1.0,0,0,0.9983333333333333,6.395261598115426
70,1.0,23,7,0.0,0.0,0.0,1.0,0,0,0.9983333333333333,6.395261598115426
71,1.0,45,5,1.0,0.0,1.0,1.0,0,8546,0.6886792452830188,0.7939518796819106
72,1.0,29,13,1.0,0.0,0.0,0.0,0,7479,0.9983333333333333,6.395261598115426
73,1.0,27,9,1.0,0.0,0.0,1.0,0,0,0.9983333333333333,6.395261598115426
