,outcome,assignment,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9
0,2.051165016865179,1,-1.5922904597937397,-2.4476048886700026,0.06946169518663477,-1.5978898552602658,-0.2511473218711734,0.675321876762388,0.7093558612489502,-0.11391470756567669,0.37129129165966546,0.2272066240566877
1,1.5713844792359102,0,-0.09779450725981327,-0.5895795969826028,-1.8696070240931506,-0.9747991952013292,-0.9094173923958551,0.1654274413774553,-0.37828602807430534,-0.432173264809956,-0.2144000754603048,-0.3677149597079096
2,0.9323567294479415,0,1.6225624308545268,1.7323381757439251,-1.0937600623881392,-3.830811859128266,-1.5511008198139595,1.3735695457435335,0.35626784814189905,2.252754145649548,0.061938142547145365,-1.180153808221145
3,0.2280769009290481,0,1.629877523591065,0.46813728511634317,0.41503374989665653,-2.350798869790174,0.3703540650688991,0.34373098036555527,-1.0948289927656476,0.7577169254293239,1.53887573785776,-1.0653774127771185
4,0.4619975940560378,0,-0.9391763832075615,1.5360078823011956,0.2151472501533182,-0.1343519846691093,0.11718637938031179,1.1278536910426837,-0.45174781177417855,1.190678576883885,1.1564823875728023,-0.13439529412955098
5,2.430263866505366,1,0.14951663008281665,-0.5913826633769419,0.026728647519969083,-0.6174641104265036,-0.9339958554358233,1.7123571746371045,-2.086016558189109,3.5324938358983684,2.4329372599908035,1.7786461349741645
6,3.173122969156858,1,-0.5967313085697106,-1.2820129483903457,2.0948672784385303,6.071343694697202,-1.225486025546515,2.8127166117361595,-3.5629054302529637,-1.9666471703532389,0.5882736033206553,0.4171733269730383
7,0.1822900169491905,0,0.2889963982484768,3.0513923726897754,3.5461579714028066,-0.11865206732975919,-0.14464737180301573,-0.16021051165344286,2.0382941194358115,-0.6266181453420813,-0.21460293362883034,-2.4655878724091385
8,-1.7378227070604457,0,0.7866227376799872,1.0431084881781068,2.071175037599034,0.8498746222504128,2.2600466356347355,-2.1711138543761206,3.574771271064934,-4.087984460704857,-3.2246471392223444,-1.6188183842820523
9,0.49951193903823055,1,-0.5913039724725798,-1.3757192222621368,-0.7209407776425758,3.6197378879874904,-0.2851116838079808,0.6468404151738011,-3.344257937886558,-0.9421102852157083,0.0442715557298403,1.380362449991726
10,0.47164150571581104,0,2.441471995058532,1.7767363023672473,1.2397350749326872,-1.1840656968686585,-1.486811362480306,-0.023488320504740874,2.1126891667602283,-0.9815208621409092,0.6226250120975358,-2.784322004615272
